qid	docid	prediction
q12	p9318	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, but it only discusses the different shapes and sizes of spike pins, and does not specifically mention factors that affect the selection of track spikes for junior and senior athletes.""}"
q12	p1073	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it discusses the selection of track spikes, but it does not provide a comprehensive answer to the query, which specifically asks about factors affecting the selection for junior and senior athletes. The passage only provides a general tip for deciding on the purpose of spikes, which is not a factor affecting the selection.""}"
q12	p3400	"{""relevance"": 0, ""explanation"": ""The passage does not discuss the selection of track spikes for junior and senior athletes, instead it talks about the differences between track distance shoes and training shoes.""}"
q12	p3294	"{""relevance"": 0, ""explanation"": ""The passage does not discuss the selection of track spikes for junior and senior athletes, but instead talks about the design and purpose of a plate, which is unrelated to the query.""}"
q12	p1152	"{""relevance"": 1, ""explanation"": ""The passage is related to the query, as it discusses track spikes, but it does not specifically mention junior and senior athletes, which is a crucial aspect of the query.""}"
q12	p6458	"{""relevance"": 2, ""explanation"": ""The passage is related to the query, as it mentions track spikes and the distance ranges for junior and senior athletes. However, it does not directly answer the question of what factors affect the selection of track spikes, and instead focuses on recommending a specific brand and model.""}"
q12	p448	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it discusses the importance of track spikes, but it does not specifically mention junior and senior athletes, nor does it provide factors that affect the selection of track spikes.""}"
q12	p1163	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it talks about track spikes, but it does not answer the specific question about factors affecting selection for junior and senior athletes.""}"
q12	p10088	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it talks about different types of track spikes, but it does not directly answer the question about factors affecting the selection of track spikes for junior and senior athletes.""}"
q12	p5313	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it discusses the factors affecting the selection of track spikes, specifically mentioning different surfaces and types of spikes. However, it does not provide a clear answer to the query, which is about factors affecting the selection for junior and senior athletes.""}"
q12	p8999	"{""relevance"": 0, ""explanation"": ""The passage is about track spikes for hurdlers, but it doesn't mention anything about factors affecting the selection for junior and senior athletes, which is the main topic of the query. The passage is irrelevant to the query.""}"
